frame.number$frame.time$frame.len$eth.src$eth.dst$ip.src$ip.dst$ip.proto$ip.len$tcp.len$tcp.srcport$tcp.dstport$_ws.col.Info
24$Mar  2, 2022 22:42:30.748061285 +0545$78$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$110.44.112.245$17$64$$$$Standard query 0x361b A ping.archlinux.org
25$Mar  2, 2022 22:42:30.748105150 +0545$78$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$110.44.112.245$17$64$$$$Standard query 0x0711 AAAA ping.archlinux.org
26$Mar  2, 2022 22:42:30.797877320 +0545$117$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$110.44.112.245$192.168.1.20$17$103$$$$Standard query response 0x361b A ping.archlinux.org CNAME redirect.archlinux.org A 95.216.195.133
27$Mar  2, 2022 22:42:30.797877820 +0545$129$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$110.44.112.245$192.168.1.20$17$115$$$$Standard query response 0x0711 AAAA ping.archlinux.org CNAME redirect.archlinux.org AAAA 2a01:4f9:c010:2636::1
28$Mar  2, 2022 22:42:30.798525871 +0545$74$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$95.216.195.133$6$60$0$44682$80$44682 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3286248801 TSecr=0 WS=128
29$Mar  2, 2022 22:42:31.115158492 +0545$74$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$95.216.195.133$192.168.1.20$6$60$0$80$44682$80 → 44682 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1440 SACK_PERM=1 TSval=777057191 TSecr=3286248801 WS=128
30$Mar  2, 2022 22:42:31.115243404 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$95.216.195.133$6$52$0$44682$80$44682 → 80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3286249118 TSecr=777057191
31$Mar  2, 2022 22:42:31.115416603 +0545$154$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$95.216.195.133$6$140$88$44682$80$GET /nm-check.txt HTTP/1.1 
32$Mar  2, 2022 22:42:31.426470190 +0545$270$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$95.216.195.133$192.168.1.20$6$256$204$80$44682$HTTP/1.1 200 OK  (text/plain)
33$Mar  2, 2022 22:42:31.426543848 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$95.216.195.133$6$52$0$44682$80$44682 → 80 [ACK] Seq=89 Ack=205 Win=64128 Len=0 TSval=3286249429 TSecr=777057509
34$Mar  2, 2022 22:42:31.426470643 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$95.216.195.133$192.168.1.20$6$52$0$80$44682$80 → 44682 [FIN, ACK] Seq=205 Ack=89 Win=65152 Len=0 TSval=777057509 TSecr=3286249118
35$Mar  2, 2022 22:42:31.426732430 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$95.216.195.133$6$52$0$44682$80$44682 → 80 [FIN, ACK] Seq=89 Ack=206 Win=64128 Len=0 TSval=3286249430 TSecr=777057509
36$Mar  2, 2022 22:42:31.449165378 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$95.216.195.133$192.168.1.20$6$52$0$80$44682$80 → 44682 [ACK] Seq=1 Ack=89 Win=65152 Len=0 TSval=777057509 TSecr=3286249118
37$Mar  2, 2022 22:42:31.449220855 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$95.216.195.133$6$52$0$44682$80$[TCP Dup ACK 35#1] 44682 → 80 [ACK] Seq=90 Ack=206 Win=64128 Len=0 TSval=3286249452 TSecr=777057509
38$Mar  2, 2022 22:42:31.490732510 +0545$42$08:71:90:9b:cd:96$ff:ff:ff:ff:ff:ff$$$$$$$$Who has 192.168.1.13? Tell 192.168.1.20
39$Mar  2, 2022 22:42:31.729819613 +0545$54$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$95.216.195.133$192.168.1.20$6$40$0$80$44682$80 → 44682 [RST] Seq=206 Win=0 Len=0
40$Mar  2, 2022 22:42:31.934786797 +0545$118$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$34.206.174.218$192.168.1.20$6$104$52$443$49340$Application Data
41$Mar  2, 2022 22:42:31.934840831 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$34.206.174.218$6$52$0$49340$443$49340 → 443 [ACK] Seq=1 Ack=105 Win=501 Len=0 TSval=2032241392 TSecr=2332578500
42$Mar  2, 2022 22:42:31.952250735 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$95.216.195.133$192.168.1.20$6$52$0$80$44682$80 → 44682 [ACK] Seq=206 Ack=90 Win=65152 Len=0 TSval=777057821 TSecr=3286249430
43$Mar  2, 2022 22:42:31.952311132 +0545$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$95.216.195.133$6$40$0$44682$80$44682 → 80 [RST] Seq=90 Win=0 Len=0
44$Mar  2, 2022 22:42:32.504056368 +0545$42$08:71:90:9b:cd:96$ff:ff:ff:ff:ff:ff$$$$$$$$Who has 192.168.1.13? Tell 192.168.1.20
45$Mar  2, 2022 22:42:33.517379054 +0545$42$08:71:90:9b:cd:96$ff:ff:ff:ff:ff:ff$$$$$$$$Who has 192.168.1.13? Tell 192.168.1.20
